Region,Date,Price,Time left on Auction
US,6/25/2017 3:15,122687,Long
US,6/25/2017 3:25,122774,Long
US,6/25/2017 3:35,122774,Long
US,6/25/2017 3:45,122921,Long
US,6/25/2017 3:55,122921,Long
US,6/25/2017 4:05,122993,Long
US,6/25/2017 4:15,122993,Long
US,6/25/2017 4:25,123121,Long
US,6/25/2017 4:35,123121,Long
US,6/25/2017 4:45,123287,Long
US,6/25/2017 4:55,123287,Long
US,6/25/2017 5:05,123548,Long
US,6/25/2017 5:15,123548,Long
US,6/25/2017 5:25,123849,Long
US,6/25/2017 5:35,123849,Long
US,6/25/2017 5:45,124172,Long
US,6/25/2017 5:55,124172,Long
US,6/25/2017 6:05,124524,Long
US,6/25/2017 6:15,124524,Long
US,6/25/2017 6:25,124674,Long
US,6/25/2017 6:35,124674,Long
US,6/25/2017 6:45,124529,Long
US,6/25/2017 6:55,124529,Long
US,6/25/2017 7:05,124254,Long
US,6/25/2017 7:15,124254,Long
US,6/25/2017 7:25,124062,Long
US,6/25/2017 7:35,124062,Long
US,6/25/2017 7:45,123916,Long
US,6/25/2017 7:55,123916,Long
US,6/25/2017 8:05,123612,Long
US,6/25/2017 8:15,123612,Long
US,6/25/2017 8:25,123335,Long
US,6/25/2017 8:35,123335,Long
US,6/25/2017 8:45,123122,Long
US,6/25/2017 8:55,123122,Long
US,6/25/2017 9:05,123097,Long
US,6/25/2017 9:15,123097,Long
US,6/25/2017 9:25,123069,Long
US,6/25/2017 9:35,123069,Long
US,6/25/2017 9:45,122927,Long
US,6/25/2017 9:55,122927,Long
US,6/25/2017 10:05,122791,Long
US,6/25/2017 10:15,122791,Long
US,6/25/2017 10:25,122717,Long
US,6/25/2017 10:35,122717,Long
US,6/25/2017 10:45,122752,Long
US,6/25/2017 10:55,122752,Long
US,6/25/2017 11:05,122940,Long
US,6/25/2017 11:15,122940,Long
US,6/25/2017 11:25,123089,Long
US,6/25/2017 11:35,123089,Long
US,6/25/2017 11:45,123185,Long
US,6/25/2017 11:55,123185,Long
US,6/25/2017 12:05,123287,Long
US,6/25/2017 12:15,123287,Long
US,6/25/2017 12:25,123447,Long
US,6/25/2017 12:35,123447,Long
US,6/25/2017 12:45,123579,Long
US,6/25/2017 12:55,123579,Long
US,6/25/2017 13:05,123562,Long
US,6/25/2017 13:15,123562,Long
US,6/25/2017 13:25,123492,Long
US,6/25/2017 13:35,123492,Long
US,6/25/2017 13:45,123543,Long
US,6/25/2017 13:55,123543,Long
US,6/25/2017 14:05,123750,Long
US,6/25/2017 14:15,123750,Long
US,6/25/2017 14:25,123964,Long
US,6/25/2017 14:35,123964,Long
US,6/25/2017 14:45,124086,Long
US,6/25/2017 14:55,124086,Long
US,6/25/2017 15:05,123932,Long
US,6/25/2017 15:15,123932,Long
US,6/25/2017 15:25,123794,Long
US,6/25/2017 15:35,123794,Long
US,6/25/2017 15:45,123506,Long
US,6/25/2017 15:55,123506,Long
US,6/25/2017 16:05,123272,Long
US,6/25/2017 16:15,123272,Long
US,6/25/2017 16:25,123069,Long
US,6/25/2017 16:35,123069,Long
US,6/25/2017 16:45,122861,Long
US,6/25/2017 16:55,122861,Long
US,6/25/2017 17:05,122735,Long
US,6/25/2017 17:15,122735,Long
US,6/25/2017 17:25,122667,Long
US,6/25/2017 17:35,122667,Long
US,6/25/2017 17:45,122722,Long
US,6/25/2017 17:55,122722,Long
US,6/25/2017 18:05,122678,Long
US,6/25/2017 18:15,122678,Long
US,6/25/2017 18:25,122691,Long
US,6/25/2017 18:35,122691,Long
US,6/25/2017 18:45,122729,Long
US,6/25/2017 18:55,122729,Long
US,6/25/2017 19:05,122740,Long
US,6/25/2017 19:15,122740,Long
US,6/25/2017 19:25,122768,Long
US,6/25/2017 19:35,122768,Long
US,6/25/2017 19:45,122938,Long
US,6/25/2017 19:55,122938,Long
US,6/25/2017 20:05,123134,Long
US,6/25/2017 20:15,123134,Long
US,6/25/2017 20:25,123333,Long
US,6/25/2017 20:35,123333,Long
US,6/25/2017 20:45,123338,Long
US,6/25/2017 20:55,123338,Long
US,6/25/2017 21:05,123392,Long
US,6/25/2017 21:15,123392,Long
US,6/25/2017 21:25,123304,Long
US,6/25/2017 21:35,123304,Long
US,6/25/2017 21:45,123231,Long
US,6/25/2017 21:55,123231,Long
US,6/25/2017 22:05,123147,Long
US,6/25/2017 22:15,123147,Long
US,6/25/2017 22:25,122874,Long
US,6/25/2017 22:35,122874,Long
US,6/25/2017 22:45,122489,Long
US,6/25/2017 22:55,122489,Long
US,6/25/2017 23:05,121842,Long
US,6/25/2017 23:15,121842,Long
US,6/25/2017 23:25,121469,Long
US,6/25/2017 23:35,121469,Long
US,6/25/2017 23:45,121347,Long
US,6/25/2017 23:55,121347,Long
US,6/26/2017 0:05,121423,Long
US,6/26/2017 0:15,121423,Long
US,6/26/2017 0:25,121470,Long
US,6/26/2017 0:35,121470,Long
US,6/26/2017 0:45,121751,Long
US,6/26/2017 0:55,121751,Long
US,6/26/2017 1:05,122160,Long
US,6/26/2017 1:15,122160,Long
US,6/26/2017 1:25,122452,Long
US,6/26/2017 1:35,122452,Long
US,6/26/2017 1:45,122482,Long
US,6/26/2017 1:55,122482,Long
US,6/26/2017 2:05,122634,Long
US,6/26/2017 2:15,122634,Long
US,6/26/2017 2:25,123041,Long
US,6/26/2017 2:35,123041,Long
US,6/26/2017 2:45,123503,Long
US,6/26/2017 2:55,123503,Long
US,6/26/2017 3:05,124147,Long
US,6/26/2017 3:15,124147,Long
US,6/26/2017 3:25,124746,Long
US,6/26/2017 3:35,124746,Long
US,6/26/2017 3:45,125318,Long
US,6/26/2017 3:55,125318,Long
US,6/26/2017 4:05,125808,Long
US,6/26/2017 4:15,125808,Long
US,6/26/2017 4:25,126312,Long
US,6/26/2017 4:35,126312,Long
US,6/26/2017 4:45,126739,Long
US,6/26/2017 4:55,126739,Long
US,6/26/2017 5:05,126961,Long
US,6/26/2017 5:15,126961,Long
US,6/26/2017 5:25,127215,Long
US,6/26/2017 5:35,127215,Long
US,6/26/2017 5:45,127614,Long
US,6/26/2017 5:55,127614,Long
US,6/26/2017 6:05,128009,Long
US,6/26/2017 6:15,128009,Long
US,6/26/2017 6:25,128260,Long
US,6/26/2017 6:35,128260,Long
US,6/26/2017 6:45,128272,Long
US,6/26/2017 6:55,128272,Long
US,6/26/2017 7:05,128402,Long
US,6/26/2017 7:15,128402,Long
US,6/26/2017 7:25,128604,Long
US,6/26/2017 7:35,128604,Long
US,6/26/2017 7:45,128869,Long
US,6/26/2017 7:55,128869,Long
US,6/26/2017 8:05,129071,Long
US,6/26/2017 8:15,129071,Long
US,6/26/2017 8:25,129108,Long
US,6/26/2017 8:35,129108,Long
US,6/26/2017 8:45,129036,Long
US,6/26/2017 8:55,129036,Long
US,6/26/2017 9:05,128935,Long
US,6/26/2017 9:15,128935,Long
US,6/26/2017 9:25,128926,Long
US,6/26/2017 9:35,128926,Long
US,6/26/2017 9:45,128844,Long
US,6/26/2017 9:55,128844,Long
US,6/26/2017 10:05,128740,Long
US,6/26/2017 10:15,128740,Long
US,6/26/2017 10:25,128603,Long
US,6/26/2017 10:35,128603,Long
US,6/26/2017 10:45,128551,Long
US,6/26/2017 10:55,128551,Long
US,6/26/2017 11:05,128479,Long
US,6/26/2017 11:15,128479,Long
US,6/26/2017 11:25,128442,Long
US,6/26/2017 11:35,128442,Long
US,6/26/2017 11:45,128394,Long
US,6/26/2017 11:55,128394,Long
US,6/26/2017 12:05,128318,Long
US,6/26/2017 12:15,128318,Long
US,6/26/2017 12:25,128269,Long
US,6/26/2017 12:35,128269,Long
US,6/26/2017 12:45,128181,Long
US,6/26/2017 12:55,128181,Long
US,6/26/2017 13:05,128057,Long
US,6/26/2017 13:15,128057,Long
US,6/26/2017 13:25,127881,Long
US,6/26/2017 13:35,127881,Long
US,6/26/2017 13:45,127858,Long
US,6/26/2017 13:55,127858,Long
US,6/26/2017 14:05,127833,Long
US,6/26/2017 14:15,127833,Long
US,6/26/2017 14:25,127936,Long
US,6/26/2017 14:35,127936,Long
US,6/26/2017 14:45,127974,Long
US,6/26/2017 14:55,127974,Long
US,6/26/2017 15:05,128104,Long
US,6/26/2017 15:15,128104,Long
US,6/26/2017 15:25,128265,Long
US,6/26/2017 15:35,128265,Long
US,6/26/2017 15:45,128420,Long
US,6/26/2017 15:55,128420,Long
US,6/26/2017 16:05,128491,Long
US,6/26/2017 16:15,128491,Long
US,6/26/2017 16:25,128464,Long
US,6/26/2017 16:35,128464,Long
US,6/26/2017 16:45,128503,Long
US,6/26/2017 16:55,128503,Long
US,6/26/2017 17:05,128635,Long
US,6/26/2017 17:15,128635,Long
US,6/26/2017 17:25,128733,Long
US,6/26/2017 17:35,128733,Long
US,6/26/2017 17:45,128816,Long
US,6/26/2017 17:55,128816,Long
US,6/26/2017 18:05,128819,Long
US,6/26/2017 18:15,128819,Long
US,6/26/2017 18:25,128901,Long
US,6/26/2017 18:35,128901,Long
US,6/26/2017 18:45,129014,Long
US,6/26/2017 18:55,129014,Long
US,6/26/2017 19:05,129160,Long
US,6/26/2017 19:15,129160,Long
US,6/26/2017 19:25,129159,Long
US,6/26/2017 19:35,129159,Long
US,6/26/2017 19:45,128905,Long
US,6/26/2017 19:55,128905,Long
US,6/26/2017 20:05,128606,Long
US,6/26/2017 20:15,128606,Long
US,6/26/2017 20:25,128402,Long
US,6/26/2017 20:35,128402,Long
US,6/26/2017 20:45,128526,Long
US,6/26/2017 20:55,128526,Long
US,6/26/2017 21:05,128634,Long
US,6/26/2017 21:15,128634,Long
US,6/26/2017 21:25,128711,Long
US,6/26/2017 21:35,128711,Long
US,6/26/2017 21:45,128515,Long
US,6/26/2017 21:55,128515,Long
US,6/26/2017 22:05,128317,Long
US,6/26/2017 22:17,128317,Long
US,6/26/2017 22:25,128094,Long
US,6/26/2017 22:35,128094,Long
US,6/26/2017 22:45,128070,Long
US,6/26/2017 22:55,128070,Long
US,6/26/2017 23:05,128137,Long
US,6/26/2017 23:15,128137,Long
US,6/26/2017 23:25,128203,Long
US,6/26/2017 23:35,128203,Long
US,6/26/2017 23:45,128283,Long
US,6/26/2017 23:55,128283,Long
US,6/27/2017 0:05,128340,Long
US,6/27/2017 0:15,128340,Long
US,6/27/2017 0:25,128419,Long
US,6/27/2017 0:35,128419,Long
US,6/27/2017 0:45,128419,Long
US,6/27/2017 0:55,128639,Long
US,6/27/2017 1:05,128639,Long
US,6/27/2017 1:15,128758,Long
US,6/27/2017 1:25,128758,Long
US,6/27/2017 1:35,128721,Long
US,6/27/2017 1:45,128721,Long
US,6/27/2017 1:55,128641,Long
US,6/27/2017 2:05,128641,Long
US,6/27/2017 2:15,128712,Long
US,6/27/2017 2:25,128712,Long
US,6/27/2017 2:35,128785,Long
US,6/27/2017 2:45,128785,Long
US,6/27/2017 2:55,128753,Long
US,6/27/2017 3:05,128753,Long
US,6/27/2017 3:15,128871,Long
US,6/27/2017 3:25,128871,Long
US,6/27/2017 3:35,128989,Long
US,6/27/2017 3:45,128989,Long
US,6/27/2017 3:55,129189,Long
US,6/27/2017 4:05,129189,Long
US,6/27/2017 4:15,129175,Long
US,6/27/2017 4:25,129175,Long
US,6/27/2017 4:35,129242,Long
US,6/27/2017 4:45,129242,Long
US,6/27/2017 4:55,129425,Long
US,6/27/2017 5:05,129425,Long
US,6/27/2017 5:15,129568,Long
US,6/27/2017 5:25,129568,Long
US,6/27/2017 5:35,129539,Long
US,6/27/2017 5:45,129539,Long
US,6/27/2017 5:55,129552,Long
US,6/27/2017 6:05,129552,Long
US,6/27/2017 6:15,129697,Long
US,6/27/2017 6:25,129697,Long
US,6/27/2017 6:35,129972,Long
US,6/27/2017 6:45,129972,Long
US,6/27/2017 6:55,130054,Long
US,6/27/2017 7:05,130054,Long
US,6/27/2017 7:15,130126,Long
US,6/27/2017 7:25,130126,Long
US,6/27/2017 7:35,130108,Long
US,6/27/2017 7:45,130108,Long
US,6/27/2017 7:55,130184,Long
US,6/27/2017 8:05,130184,Long
US,6/27/2017 8:15,130266,Long
US,6/27/2017 8:25,130266,Long
US,6/27/2017 8:35,130305,Long
US,6/27/2017 8:45,130305,Long
US,6/27/2017 8:55,130215,Long
US,6/27/2017 9:05,130215,Long
US,6/27/2017 9:15,130118,Long
US,6/27/2017 9:25,130118,Long
US,6/27/2017 9:35,130118,Long
US,6/27/2017 9:45,130118,Long
US,6/27/2017 9:55,130202,Long
US,6/27/2017 10:05,130202,Long
US,6/27/2017 10:15,130263,Long
US,6/27/2017 10:25,130263,Long
US,6/27/2017 10:35,130120,Long
US,6/27/2017 10:45,130120,Long
US,6/27/2017 10:55,129969,Long
US,6/27/2017 11:05,129969,Long
US,6/27/2017 11:15,129932,Long
US,6/27/2017 11:25,129932,Long
US,6/27/2017 11:36,130079,Long
US,6/27/2017 11:45,130079,Long
US,6/27/2017 11:55,130241,Long
US,6/27/2017 13:05,130293,Long
US,6/27/2017 13:15,130293,Long
US,6/27/2017 13:25,130347,Long
US,6/27/2017 13:35,130347,Long
US,6/27/2017 13:45,130463,Long
US,6/27/2017 13:55,130463,Long
US,6/27/2017 14:05,130437,Long
US,6/27/2017 14:15,130437,Long
US,6/27/2017 14:25,130314,Long
US,6/27/2017 14:35,130314,Long
US,6/27/2017 14:45,130258,Long
US,6/27/2017 14:55,130258,Long
US,6/27/2017 15:05,130367,Long
US,6/27/2017 15:15,130367,Long
US,6/27/2017 15:25,130499,Long
US,6/27/2017 15:36,130499,Long
US,6/27/2017 15:45,130585,Long
US,6/27/2017 15:55,130585,Long
US,6/27/2017 16:05,130685,Long
US,6/27/2017 16:15,130685,Long
US,6/27/2017 16:25,130879,Long
US,6/27/2017 16:35,130879,Long
US,6/27/2017 16:45,131132,Long
US,6/27/2017 16:55,131132,Long
US,6/27/2017 17:05,131340,Long
US,6/27/2017 17:15,131340,Long
US,6/27/2017 17:25,131504,Long
US,6/27/2017 17:35,131504,Long
US,6/27/2017 17:45,131715,Long
US,6/27/2017 17:55,131715,Long
US,6/27/2017 18:05,132069,Long
US,6/27/2017 18:15,132069,Long
US,6/27/2017 18:25,132697,Long
US,6/27/2017 18:35,132697,Long
US,6/27/2017 18:45,133615,Long
US,6/27/2017 18:55,133615,Long
US,6/27/2017 19:05,134576,Long
US,6/27/2017 19:15,134576,Long
US,6/27/2017 19:25,135547,Long
US,6/27/2017 19:35,135547,Long
US,6/27/2017 19:45,136276,Long
US,6/27/2017 19:55,136276,Long
US,6/27/2017 20:05,136849,Long
US,6/27/2017 20:15,136849,Long
US,6/27/2017 20:25,137579,Long
US,6/27/2017 20:35,137579,Long
US,6/27/2017 20:45,138361,Long
US,6/27/2017 20:55,138361,Long
US,6/27/2017 21:05,139284,Long
US,6/27/2017 21:15,139284,Long
US,6/27/2017 21:25,140313,Long
US,6/27/2017 21:35,140313,Long
US,6/27/2017 21:45,141508,Long
US,6/27/2017 21:55,141508,Long
US,6/27/2017 22:05,142468,Long
US,6/27/2017 22:15,142468,Long
US,6/27/2017 22:25,143207,Long
US,6/27/2017 22:35,143207,Long
US,6/27/2017 22:45,143649,Long
US,6/27/2017 22:55,143649,Long
US,6/27/2017 23:05,144285,Long
US,6/27/2017 23:15,144285,Long
US,6/27/2017 23:25,144819,Long
US,6/27/2017 23:35,144819,Long
US,6/27/2017 23:45,144696,Long
US,6/27/2017 23:55,144696,Long
US,6/28/2017 0:05,144376,Long
US,6/28/2017 0:15,144376,Long
US,6/28/2017 0:25,143773,Long
US,6/28/2017 0:35,143773,Long
US,6/28/2017 0:45,143232,Long
US,6/28/2017 0:55,143232,Long
US,6/28/2017 1:05,142596,Long
US,6/28/2017 1:15,142596,Long
US,6/28/2017 1:25,141915,Long
US,6/28/2017 1:35,141915,Long
US,6/28/2017 1:45,141035,Long
US,6/28/2017 1:55,141035,Long
US,6/28/2017 2:05,140104,Long
US,6/28/2017 2:15,140104,Long
US,6/28/2017 2:25,139136,Long
US,6/28/2017 2:35,139136,Long
US,6/28/2017 2:45,138391,Long
US,6/28/2017 2:55,138391,Long
US,6/28/2017 3:05,137733,Long
US,6/28/2017 3:15,137733,Long
US,6/28/2017 3:25,137349,Long
US,6/28/2017 3:35,137349,Long
US,6/28/2017 3:45,136817,Long
US,6/28/2017 3:55,136817,Long
US,6/28/2017 4:05,136507,Long
US,6/28/2017 4:15,136507,Long
US,6/28/2017 4:25,136172,Long
US,6/28/2017 4:35,136172,Long
US,6/28/2017 4:45,135819,Long
US,6/28/2017 4:55,135819,Long
US,6/28/2017 5:05,135516,Long
US,6/28/2017 5:15,135516,Long
US,6/28/2017 5:25,134687,Long
US,6/28/2017 5:35,134687,Long
US,6/28/2017 5:45,134078,Long
US,6/28/2017 5:55,134078,Long
US,6/28/2017 6:05,133374,Long
US,6/28/2017 6:15,133374,Long
US,6/28/2017 6:25,133039,Long
US,6/28/2017 6:35,133039,Long
US,6/28/2017 6:45,132728,Long
US,6/28/2017 6:55,132728,Long
US,6/28/2017 7:05,132436,Long
US,6/28/2017 7:15,132436,Long
US,6/28/2017 7:25,132064,Long
US,6/28/2017 7:35,132064,Long
US,6/28/2017 7:45,131725,Long
US,6/28/2017 7:55,131725,Long
US,6/28/2017 8:05,131489,Long
US,6/28/2017 8:15,131489,Long
US,6/28/2017 8:25,131323,Long
US,6/28/2017 8:35,131323,Long
US,6/28/2017 8:45,131129,Long
US,6/28/2017 8:55,131129,Long
US,6/28/2017 9:05,130966,Long
US,6/28/2017 9:15,130966,Long
US,6/28/2017 9:25,130875,Long
US,6/28/2017 9:35,130875,Long
US,6/28/2017 9:45,130711,Long
US,6/28/2017 9:55,130711,Long
US,6/28/2017 10:05,130485,Long
US,6/28/2017 10:15,130485,Long
US,6/28/2017 10:25,130247,Long
US,6/28/2017 10:35,130247,Long
US,6/28/2017 10:45,130107,Long
US,6/28/2017 10:55,130107,Long
US,6/28/2017 11:05,130040,Long
US,6/28/2017 11:15,130040,Long
US,6/28/2017 11:25,129979,Long
US,6/28/2017 11:36,129979,Long
US,6/28/2017 11:45,130151,Long
US,6/28/2017 11:55,130151,Long
US,6/28/2017 12:05,130277,Long
US,6/28/2017 12:15,130277,Long
US,6/28/2017 12:25,130365,Long
US,6/28/2017 12:35,130365,Long
US,6/28/2017 12:45,130342,Long
US,6/28/2017 12:55,130342,Long
US,6/28/2017 13:05,130396,Long
US,6/28/2017 13:15,130396,Long
US,6/28/2017 13:25,130521,Long
US,6/28/2017 13:35,130521,Long
US,6/28/2017 13:45,130718,Long
US,6/28/2017 13:55,130718,Long
US,6/28/2017 14:05,131124,Long
US,6/28/2017 14:15,131124,Long
US,6/28/2017 14:25,131674,Long
US,6/28/2017 14:35,131674,Long
US,6/28/2017 14:45,132448,Long
US,6/28/2017 14:55,132448,Long
US,6/28/2017 15:05,133294,Long
US,6/28/2017 15:15,133294,Long
US,6/28/2017 15:25,134200,Long
US,6/28/2017 15:35,134200,Long
US,6/28/2017 15:45,135008,Long
US,6/28/2017 15:55,135008,Long
US,6/28/2017 16:05,135916,Long
US,6/28/2017 16:15,135916,Long
US,6/28/2017 16:25,136852,Long
US,6/28/2017 16:35,136852,Long
US,6/28/2017 16:45,136297,Long
US,6/28/2017 16:55,136297,Long
US,6/28/2017 17:05,135653,Long
US,6/28/2017 17:15,135653,Long
US,6/28/2017 17:25,135007,Long
US,6/28/2017 17:35,135007,Long
US,6/28/2017 17:45,134923,Long
US,6/28/2017 17:55,134923,Long
US,6/28/2017 18:05,134821,Long
US,6/28/2017 18:15,134821,Long
US,6/28/2017 18:25,134600,Long
US,6/28/2017 18:35,134600,Long
US,6/28/2017 18:45,134461,Long
US,6/28/2017 18:55,134461,Long
US,6/28/2017 19:05,134578,Long
US,6/28/2017 19:15,134578,Long
US,6/28/2017 19:25,134762,Long
US,6/28/2017 19:35,134762,Long
US,6/28/2017 19:45,135007,Long
US,6/28/2017 19:55,135007,Long
US,6/28/2017 20:05,135120,Long
US,6/28/2017 20:15,135120,Long
US,6/28/2017 20:25,135192,Long
US,6/28/2017 20:35,135192,Long
US,6/28/2017 20:45,135354,Long
US,6/28/2017 20:55,135354,Long
US,6/28/2017 21:05,135457,Long
US,6/28/2017 21:15,135457,Long
US,6/28/2017 21:25,135730,Long
US,6/28/2017 21:35,135730,Long
US,6/28/2017 21:45,135906,Long
US,6/28/2017 21:55,135906,Long
US,6/28/2017 22:05,135823,Long
US,6/28/2017 22:15,135823,Long
US,6/28/2017 22:25,135619,Long
US,6/28/2017 22:35,135619,Long
US,6/28/2017 22:45,135408,Long
US,6/28/2017 22:55,135408,Long
US,6/28/2017 23:05,135392,Long
US,6/28/2017 23:15,135392,Long
US,6/28/2017 23:25,135412,Long
US,6/28/2017 23:35,135412,Long
US,6/28/2017 23:45,135409,Long
US,6/28/2017 23:55,135409,Long
US,6/29/2017 0:05,135186,Long
US,6/29/2017 0:15,135186,Long
US,6/29/2017 0:25,135019,Long
US,6/29/2017 0:35,135019,Long
US,6/29/2017 0:45,135019,Long
US,6/29/2017 0:55,134779,Long
US,6/29/2017 1:05,134682,Long
US,6/29/2017 1:15,134682,Long
US,6/29/2017 1:25,134682,Long
US,6/29/2017 1:35,134402,Long
US,6/29/2017 1:45,134402,Long
US,6/29/2017 1:55,134070,Long
US,6/29/2017 2:05,134070,Long
US,6/29/2017 2:15,133539,Long
US,6/29/2017 2:25,133539,Long
US,6/29/2017 2:35,133042,Long
US,6/29/2017 2:45,133042,Long
US,6/29/2017 2:55,132548,Long
US,6/29/2017 3:05,132548,Long
US,6/29/2017 3:15,132106,Long
US,6/29/2017 3:25,132106,Long
US,6/29/2017 3:35,131902,Long
US,6/29/2017 3:45,131902,Long
US,6/29/2017 3:55,131753,Long
US,6/29/2017 4:05,131753,Long
US,6/29/2017 4:15,131779,Long
US,6/29/2017 4:25,131779,Long
US,6/29/2017 4:35,131744,Long
US,6/29/2017 4:45,131744,Long
US,6/29/2017 4:55,131827,Long
US,6/29/2017 5:05,131827,Long
US,6/29/2017 5:15,131667,Long
US,6/29/2017 5:25,131667,Long
US,6/29/2017 5:35,131546,Long
US,6/29/2017 5:45,131546,Long
US,6/29/2017 5:55,131269,Long
US,6/29/2017 6:05,131269,Long
US,6/29/2017 6:15,131221,Long
US,6/29/2017 6:25,131221,Long
US,6/29/2017 6:35,131093,Long
US,6/29/2017 6:45,131093,Long
US,6/29/2017 6:55,131189,Long
US,6/29/2017 7:05,131189,Long
US,6/29/2017 7:15,131285,Long
US,6/29/2017 7:25,131285,Long
US,6/29/2017 7:35,131429,Long
US,6/29/2017 7:45,131429,Long
US,6/29/2017 7:55,131501,Long
US,6/29/2017 8:05,131501,Long
US,6/29/2017 8:15,131420,Long
US,6/29/2017 8:25,131420,Long
US,6/29/2017 8:35,131274,Long
US,6/29/2017 8:45,131274,Long
US,6/29/2017 8:55,131010,Long
US,6/29/2017 9:05,131010,Long
US,6/29/2017 9:15,130717,Long
US,6/29/2017 9:25,130717,Long
US,6/29/2017 9:35,130423,Long
US,6/29/2017 9:45,130423,Long
US,6/29/2017 9:55,130096,Long
US,6/29/2017 10:05,130096,Long
US,6/29/2017 10:15,129917,Long
US,6/29/2017 10:25,129917,Long
US,6/29/2017 10:35,129866,Long
US,6/29/2017 10:45,129866,Long
US,6/29/2017 10:55,129904,Long
US,6/29/2017 11:05,129904,Long
US,6/29/2017 11:15,129939,Long
US,6/29/2017 11:25,129939,Long
US,6/29/2017 11:35,129917,Long
US,6/29/2017 11:45,129917,Long
US,6/29/2017 11:55,129843,Long
US,6/29/2017 12:05,129843,Long
US,6/29/2017 12:15,129703,Long
US,6/29/2017 12:25,129703,Long
US,6/29/2017 12:35,129606,Long
US,6/29/2017 12:45,129606,Long
US,6/29/2017 12:55,129577,Long
US,6/29/2017 13:05,129577,Long
US,6/29/2017 13:15,129608,Long
US,6/29/2017 13:25,129608,Long
US,6/29/2017 13:35,129719,Long
US,6/29/2017 13:45,129719,Long
US,6/29/2017 13:55,129898,Long
US,6/29/2017 14:05,129898,Long
US,6/29/2017 14:15,130176,Long
US,6/29/2017 14:25,130176,Long
US,6/29/2017 14:35,130411,Long
US,6/29/2017 14:45,130411,Long
US,6/29/2017 14:55,130679,Long
US,6/29/2017 15:05,130679,Long
US,6/29/2017 15:15,130909,Long
US,6/29/2017 15:25,130909,Long
US,6/29/2017 15:35,131249,Long
US,6/29/2017 15:45,131249,Long
US,6/29/2017 15:55,131366,Long
US,6/29/2017 16:05,131366,Long
US,6/29/2017 16:15,131453,Long
US,6/29/2017 16:25,131453,Long
US,6/29/2017 16:35,131590,Long
US,6/29/2017 16:45,131590,Long
US,6/29/2017 16:55,131817,Long
US,6/29/2017 17:05,131817,Long
US,6/29/2017 17:15,132099,Long
US,6/29/2017 17:25,132099,Long
US,6/29/2017 17:35,132347,Long
US,6/29/2017 17:45,132347,Long
US,6/29/2017 17:55,132590,Long
US,6/29/2017 18:05,132590,Long
US,6/29/2017 18:15,132866,Long
US,6/29/2017 18:25,132866,Long
US,6/29/2017 18:35,132985,Long
US,6/29/2017 18:45,132985,Long
US,6/29/2017 18:55,133048,Long
US,6/29/2017 19:05,133048,Long
US,6/29/2017 19:15,133078,Long
US,6/29/2017 19:25,133078,Long
US,6/29/2017 19:35,133077,Long
US,6/29/2017 19:45,133077,Long
US,6/29/2017 19:55,133086,Long
US,6/29/2017 20:05,133086,Long
US,6/29/2017 20:15,132904,Long
US,6/29/2017 20:25,132904,Long
US,6/29/2017 20:35,132665,Long
US,6/29/2017 20:45,132665,Long
US,6/29/2017 20:55,132337,Long
US,6/29/2017 21:05,132337,Long
US,6/29/2017 21:15,132108,Long
US,6/29/2017 21:25,132108,Long
US,6/29/2017 21:35,131901,Long
US,6/29/2017 21:45,131901,Long
US,6/29/2017 21:55,131447,Long
US,6/29/2017 22:05,131447,Long
US,6/29/2017 22:15,130874,Long
US,6/29/2017 22:25,130874,Long
US,6/29/2017 22:35,130238,Long
US,6/30/2017 14:16,128005,Long
US,6/30/2017 14:25,128005,Long
US,6/30/2017 14:35,127753,Long
US,6/30/2017 14:45,127753,Long
US,6/30/2017 14:55,127446,Long
US,6/30/2017 15:05,127446,Long
US,6/30/2017 15:15,127270,Long
US,6/30/2017 15:25,127270,Long
US,6/30/2017 15:35,127225,Long
US,6/30/2017 15:45,127225,Long
US,6/30/2017 15:55,127235,Long
US,6/30/2017 16:05,127235,Long
US,6/30/2017 16:15,127158,Long
US,6/30/2017 16:25,127158,Long
US,6/30/2017 16:35,126960,Long
US,6/30/2017 16:45,126960,Long
US,6/30/2017 16:55,126890,Long
US,6/30/2017 17:05,126890,Long
US,6/30/2017 17:15,127000,Long
US,6/30/2017 17:25,127000,Long
US,6/30/2017 17:35,127282,Long
US,6/30/2017 17:45,127282,Long
US,6/30/2017 17:55,127472,Long
US,6/30/2017 18:05,127472,Long
US,6/30/2017 18:15,127550,Long
US,6/30/2017 18:25,127550,Long
US,6/30/2017 18:35,127552,Long
US,6/30/2017 18:45,127552,Long
US,6/30/2017 18:55,127555,Long
US,6/30/2017 19:05,127555,Long
US,6/30/2017 19:15,127705,Long
US,6/30/2017 19:25,127705,Long
US,6/30/2017 19:35,127779,Long
US,6/30/2017 19:45,127779,Long
US,6/30/2017 19:55,127991,Long
US,6/30/2017 20:05,127991,Long
US,6/30/2017 20:15,128036,Long
US,6/30/2017 20:25,128036,Long
US,6/30/2017 20:35,128105,Long
US,6/30/2017 20:45,128105,Long
US,6/30/2017 20:55,128195,Long
US,6/30/2017 21:05,128195,Long
US,6/30/2017 21:15,128204,Long
US,6/30/2017 21:25,128204,Long
US,6/30/2017 21:35,128159,Long
US,6/30/2017 21:45,128159,Long
US,6/30/2017 21:55,127942,Long
US,6/30/2017 22:05,127942,Long
